   .35859E+03   .00000E+00   .59624E+02   .63000E+02   .63148E+02   .63148E+02   .63148E+02
   .36869E+03   .00000E+00   .61355E+02   .64777E+02   .64927E+02   .64927E+02   .64927E+02
   .37879E+03   .00000E+00   .63091E+02   .66555E+02   .66707E+02   .66707E+02   .66707E+02
   .38889E+03   .00000E+00   .64831E+02   .68332E+02   .68487E+02   .68487E+02   .68487E+02
   .39899E+03   .00000E+00   .66574E+02   .70110E+02   .70267E+02   .70267E+02   .70267E+02
   .40909E+03   .00000E+00   .68322E+02   .71888E+02   .72047E+02   .72047E+02   .72047E+02
   .41919E+03   .00000E+00   .70074E+02   .73667E+02   .73828E+02   .73828E+02   .73828E+02
   .42929E+03   .00000E+00   .71830E+02   .75446E+02   .75608E+02   .75608E+02   .75608E+02
   .43939E+03   .00000E+00   .73590E+02   .77225E+02   .77389E+02   .77389E+02   .77389E+02
   .44950E+03   .00000E+00   .75354E+02   .79005E+02   .79169E+02   .79169E+02   .79169E+02
   .45960E+03   .00000E+00   .77122E+02   .80785E+02   .80950E+02   .80950E+02   .80950E+02
   .46970E+03   .00000E+00   .78895E+02   .82565E+02   .82731E+02   .82731E+02   .82731E+02
   .47980E+03   .00000E+00   .80671E+02   .84346E+02   .84512E+02   .84512E+02   .84512E+02
   .48990E+03   .00000E+00  -.84158E+02  -.89459E+02  -.89838E+02  -.89838E+02  -.89838E+02
   .50000E+03   .00000E+00  -.82382E+02  -.87678E+02  -.88057E+02  -.88057E+02  -.88057E+02
   .51010E+03   .00000E+00  -.80613E+02  -.85898E+02  -.86276E+02  -.86276E+02  -.86276E+02
   .52020E+03   .00000E+00  -.78848E+02  -.84119E+02  -.84495E+02  -.84495E+02  -.84495E+02
   .53030E+03   .00000E+00  -.77089E+02  -.82340E+02  -.82715E+02  -.82715E+02  -.82715E+02
   .54040E+03   .00000E+00  -.75336E+02  -.80562E+02  -.80934E+02  -.80934E+02  -.80934E+02
   .55051E+03   .00000E+00  -.73588E+02  -.78784E+02  -.79154E+02  -.79154E+02  -.79154E+02
   .56061E+03   .00000E+00  -.71845E+02  -.77007E+02  -.77374E+02  -.77374E+02  -.77374E+02
   .57071E+03   .00000E+00  -.70107E+02  -.75230E+02  -.75593E+02  -.75593E+02  -.75593E+02
   .58081E+03   .00000E+00  -.68375E+02  -.73454E+02  -.73813E+02  -.73813E+02  -.73813E+02
   .59091E+03   .00000E+00  -.66648E+02  -.71677E+02  -.72033E+02  -.72033E+02  -.72033E+02
   .60101E+03   .00000E+00  -.64927E+02  -.69902E+02  -.70254E+02  -.70254E+02  -.70254E+02
   .61111E+03   .00000E+00  -.63210E+02  -.68126E+02  -.68474E+02  -.68474E+02  -.68474E+02
   .62121E+03   .00000E+00  -.61499E+02  -.66351E+02  -.66694E+02  -.66694E+02  -.66694E+02
   .63131E+03   .00000E+00  -.59792E+02  -.64576E+02  -.64915E+02  -.64915E+02  -.64915E+02
   .64141E+03   .00000E+00  -.58091E+02  -.62802E+02  -.63136E+02  -.63136E+02  -.63136E+02
   .65152E+03   .00000E+00  -.56394E+02  -.61028E+02  -.61356E+02  -.61356E+02  -.61356E+02
   .66162E+03   .00000E+00  -.54702E+02  -.59254E+02  -.59577E+02  -.59577E+02  -.59577E+02
   .67172E+03   .00000E+00  -.53015E+02  -.57481E+02  -.57798E+02  -.57798E+02  -.57798E+02
   .68182E+03   .00000E+00  -.51332E+02  -.55708E+02  -.56019E+02  -.56019E+02  -.56019E+02
   .69192E+03   .00000E+00  -.49654E+02  -.53936E+02  -.54240E+02  -.54240E+02  -.54240E+02
   .70202E+03   .00000E+00  -.47981E+02  -.52164E+02  -.52461E+02  -.52461E+02  -.52461E+02
   .71212E+03   .00000E+00  -.46311E+02  -.50392E+02  -.50682E+02  -.50682E+02  -.50682E+02
   .72222E+03   .00000E+00  -.44646E+02  -.48621E+02  -.48903E+02  -.48903E+02  -.48903E+02
   .73232E+03   .00000E+00  -.42985E+02  -.46850E+02  -.47124E+02  -.47124E+02  -.47124E+02
   .74242E+03   .00000E+00  -.41328E+02  -.45079E+02  -.45345E+02  -.45345E+02  -.45345E+02
   .75253E+03   .00000E+00  -.39675E+02  -.43309E+02  -.43566E+02  -.43566E+02  -.43566E+02
   .76263E+03   .00000E+00  -.38026E+02  -.41538E+02  -.41788E+02  -.41788E+02  -.41788E+02
   .77273E+03   .00000E+00  -.36380E+02  -.39769E+02  -.40009E+02  -.40009E+02  -.40009E+02
   .78283E+03   .00000E+00  -.34738E+02  -.37999E+02  -.38230E+02  -.38230E+02  -.38230E+02
   .79293E+03   .00000E+00  -.33099E+02  -.36230E+02  -.36452E+02  -.36452E+02  -.36452E+02
   .80303E+03   .00000E+00  -.31463E+02  -.34461E+02  -.34673E+02  -.34673E+02  -.34673E+02
   .81313E+03   .00000E+00  -.29831E+02  -.32692E+02  -.32895E+02  -.32895E+02  -.32895E+02
   .82323E+03   .00000E+00  -.28201E+02  -.30924E+02  -.31117E+02  -.31117E+02  -.31117E+02
   .83333E+03   .00000E+00  -.26574E+02  -.29155E+02  -.29338E+02  -.29338E+02  -.29338E+02
   .84343E+03   .00000E+00  -.24950E+02  -.27387E+02  -.27560E+02  -.27560E+02  -.27560E+02
   .85354E+03   .00000E+00  -.23329E+02  -.25619E+02  -.25782E+02  -.25782E+02  -.25782E+02
   .86364E+03   .00000E+00  -.21709E+02  -.23852E+02  -.24004E+02  -.24004E+02  -.24004E+02
   .87374E+03   .00000E+00  -.20092E+02  -.22084E+02  -.22226E+02  -.22226E+02  -.22226E+02
   .88384E+03   .00000E+00  -.18477E+02  -.20317E+02  -.20447E+02  -.20447E+02  -.20447E+02
   .89394E+03   .00000E+00  -.16864E+02  -.18550E+02  -.18669E+02  -.18669E+02  -.18669E+02
   .90404E+03   .00000E+00  -.15253E+02  -.16783E+02  -.16891E+02  -.16891E+02  -.16891E+02
   .91414E+03   .00000E+00  -.13643E+02  -.15016E+02  -.15113E+02  -.15113E+02  -.15113E+02
   .92424E+03   .00000E+00  -.12035E+02  -.13249E+02  -.13335E+02  -.13335E+02  -.13335E+02
   .93434E+03   .00000E+00  -.10427E+02  -.11482E+02  -.11557E+02  -.11557E+02  -.11557E+02
   .94444E+03   .00000E+00  -.88214E+01  -.97155E+01  -.97790E+01  -.97790E+01  -.97790E+01
   .95455E+03   .00000E+00  -.72162E+01  -.79490E+01  -.80010E+01  -.80010E+01  -.80010E+01
   .96465E+03   .00000E+00  -.56118E+01  -.61825E+01  -.62230E+01  -.62230E+01  -.62230E+01
   .97475E+03   .00000E+00  -.40080E+01  -.44160E+01  -.44450E+01  -.44450E+01  -.44450E+01
   .98485E+03   .00000E+00  -.24047E+01  -.26496E+01  -.26670E+01  -.26670E+01  -.26670E+01
   .99495E+03   .00000E+00  -.80152E+00  -.88319E+00  -.88899E+00  -.88899E+00  -.88899E+00
   .10000E+04   .00000E+00   .00000E+00   .00000E+00   .00000E+00   .00000E+00   .00000E+00
